countyfips,countyname,total_reg,age_18_19,age_20_24,age_25_29,age_30_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85over,voters_gender_m,voters_gender_f,voters_gender_unknown,party_npp,party_rep,party_dem,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_23,eth2_30,eth2_10,eth2_34,eth2_14,eth2_21,eth2_61,eth2_12,eth2_55,eth2_85,eth2_59,eth2_35,eth2_38,eth2_33,eth2_29,eth2_32,eth2_99,eth2_66,eth2_18,eth2_unk,languages_description_english,languages_description_spanish,languages_description_hindi,languages_description_chinese,languages_description_vietnamese,languages_description_german,languages_description_other,languages_description_unknown,absenteetypes_description_permanent_out_of_country,commercialdata_estimatedhhincomeamount_avg,g20221108_voted_all,g20221108_reg_all,g20221108_pct_voted_all,g20221108_voted_gender_m,g20221108_reg_gender_m,g20221108_pct_voted_gender_m,g20221108_voted_gender_f,g20221108_reg_gender_f,g20221108_pct_voted_gender_f,g20221108_voted_gender_unk,g20221108_reg_gender_unk,g20221108_pct_voted_gender_unk,g20221108_voted_eur,g20221108_reg_eur,g20221108_pct_voted_eur,g20221108_voted_hisp,g20221108_reg_hisp,g20221108_pct_voted_hisp,g20221108_voted_aa,g20221108_reg_aa,g20221108_pct_voted_aa,g20221108_voted_esa,g20221108_reg_esa,g20221108_pct_voted_esa,g20221108_voted_oth,g20221108_reg_oth,g20221108_pct_voted_oth,g20221108_voted_unk,g20221108_reg_unk,g20221108_pct_voted_unk,p20220503_voted_all,p20220503_reg_all,p20220503_pct_voted_all,p20220503_voted_gender_m,p20220503_reg_gender_m,p20220503_pct_voted_gender_m,p20220503_voted_gender_f,p20220503_reg_gender_f,p20220503_pct_voted_gender_f,p20220503_voted_gender_unk,p20220503_reg_gender_unk,p20220503_pct_voted_gender_unk,p20220503_voted_eur,p20220503_reg_eur,p20220503_pct_voted_eur,p20220503_voted_hisp,p20220503_reg_hisp,p20220503_pct_voted_hisp,p20220503_voted_aa,p20220503_reg_aa,p20220503_pct_voted_aa,p20220503_voted_esa,p20220503_reg_esa,p20220503_pct_voted_esa,p20220503_voted_oth,p20220503_reg_oth,p20220503_pct_voted_oth,p20220503_voted_unk,p20220503_reg_unk,p20220503_pct_voted_unk,cg20211102_voted_all,cg20211102_reg_all,cg20211102_pct_voted_all,cg20211102_voted_gender_m,cg20211102_reg_gender_m,cg20211102_pct_voted_gender_m,cg20211102_voted_gender_f,cg20211102_reg_gender_f,cg20211102_pct_voted_gender_f,cg20211102_voted_gender_unk,cg20211102_reg_gender_unk,cg20211102_pct_voted_gender_unk,cg20211102_voted_eur,cg20211102_reg_eur,cg20211102_pct_voted_eur,cg20211102_voted_hisp,cg20211102_reg_hisp,cg20211102_pct_voted_hisp,cg20211102_voted_aa,cg20211102_reg_aa,cg20211102_pct_voted_aa,cg20211102_voted_esa,cg20211102_reg_esa,cg20211102_pct_voted_esa,cg20211102_voted_oth,cg20211102_reg_oth,cg20211102_pct_voted_oth,cg20211102_voted_unk,cg20211102_reg_unk,cg20211102_pct_voted_unk,s20210504_voted_all,s20210504_reg_all,s20210504_pct_voted_all,s20210504_voted_gender_m,s20210504_reg_gender_m,s20210504_pct_voted_gender_m,s20210504_voted_gender_f,s20210504_reg_gender_f,s20210504_pct_voted_gender_f,s20210504_voted_gender_unk,s20210504_reg_gender_unk,s20210504_pct_voted_gender_unk,s20210504_voted_eur,s20210504_reg_eur,s20210504_pct_voted_eur,s20210504_voted_hisp,s20210504_reg_hisp,s20210504_pct_voted_hisp,s20210504_voted_aa,s20210504_reg_aa,s20210504_pct_voted_aa,s20210504_voted_esa,s20210504_reg_esa,s20210504_pct_voted_esa,s20210504_voted_oth,s20210504_reg_oth,s20210504_pct_voted_oth,s20210504_voted_unk,s20210504_reg_unk,s20210504_pct_voted_unk,g20201103_voted_all,g20201103_reg_all,g20201103_pct_voted_all,g20201103_voted_gender_m,g20201103_reg_gender_m,g20201103_pct_voted_gender_m,g20201103_voted_gender_f,g20201103_reg_gender_f,g20201103_pct_voted_gender_f,g20201103_voted_gender_unk,g20201103_reg_gender_unk,g20201103_pct_voted_gender_unk,g20201103_voted_eur,g20201103_reg_eur,g20201103_pct_voted_eur,g20201103_voted_hisp,g20201103_reg_hisp,g20201103_pct_voted_hisp,g20201103_voted_aa,g20201103_reg_aa,g20201103_pct_voted_aa,g20201103_voted_esa,g20201103_reg_esa,g20201103_pct_voted_esa,g20201103_voted_oth,g20201103_reg_oth,g20201103_pct_voted_oth,g20201103_voted_unk,g20201103_reg_unk,g20201103_pct_voted_unk,pp20200602_voted_all,pp20200602_reg_all,pp20200602_pct_voted_all,pp20200602_voted_gender_m,pp20200602_reg_gender_m,pp20200602_pct_voted_gender_m,pp20200602_voted_gender_f,pp20200602_reg_gender_f,pp20200602_pct_voted_gender_f,pp20200602_voted_gender_unk,pp20200602_reg_gender_unk,pp20200602_pct_voted_gender_unk,pp20200602_voted_eur,pp20200602_reg_eur,pp20200602_pct_voted_eur,pp20200602_voted_hisp,pp20200602_reg_hisp,pp20200602_pct_voted_hisp,pp20200602_voted_aa,pp20200602_reg_aa,pp20200602_pct_voted_aa,pp20200602_voted_esa,pp20200602_reg_esa,pp20200602_pct_voted_esa,pp20200602_voted_oth,pp20200602_reg_oth,pp20200602_pct_voted_oth,pp20200602_voted_unk,pp20200602_reg_unk,pp20200602_pct_voted_unk,p20200602_voted_all,p20200602_reg_all,p20200602_pct_voted_all,p20200602_voted_gender_m,p20200602_reg_gender_m,p20200602_pct_voted_gender_m,p20200602_voted_gender_f,p20200602_reg_gender_f,p20200602_pct_voted_gender_f,p20200602_voted_gender_unk,p20200602_reg_gender_unk,p20200602_pct_voted_gender_unk,p20200602_voted_eur,p20200602_reg_eur,p20200602_pct_voted_eur,p20200602_voted_hisp,p20200602_reg_hisp,p20200602_pct_voted_hisp,p20200602_voted_aa,p20200602_reg_aa,p20200602_pct_voted_aa,p20200602_voted_esa,p20200602_reg_esa,p20200602_pct_voted_esa,p20200602_voted_oth,p20200602_reg_oth,p20200602_pct_voted_oth,p20200602_voted_unk,p20200602_reg_unk,p20200602_pct_voted_unk
18059,HANCOCK,58992,514,4014,4417,4818,10433,9695,10246,8382,4826,1614,28313,30664,15,25260,24309,9191,232,0,51516,1247,615,469,494,4651,51516,586,1239,141,169,137,110,68,58,40,46,24,27,6,36,16,27,7,8,29,8,0,4651,29468,109,10,12,6,20,103,29264,117,98949,24090,58599,0.41109999999999997,11884,28111,0.42279999999999995,12203,30474,0.40039999999999998,3,14,0.21429999999999999,21491,51222,0.41959999999999997,338,1208,0.27979999999999999,172,608,0.28289999999999998,130,462,0.28139999999999998,165,492,0.33540000000000003,1794,4607,0.38939999999999997,8620,57607,0.14960000000000001,4246,27604,0.15379999999999999,4373,29990,0.14580000000000001,1,13,0.076899999999999996,7788,50433,0.15440000000000001,91,1155,0.078800000000000009,42,586,0.0717,34,432,0.078700000000000006,49,471,0.10400000000000001,616,4530,0.13599999999999998,0,56829,0,0,27200,0,0,29616,0,0,13,0,0,49826,0,0,1113,0,0,572,0,0,414,0,0,458,0,0,4446,0,0,56238,0,0,26909,0,0,29316,0,0,13,0,0,49357,0,0,1078,0,0,559,0,0,403,0,0,451,0,0,4390,0,42336,55758,0.75929999999999986,20025,26652,0.75140000000000007,22304,29093,0.76659999999999995,7,13,0.53849999999999998,37450,48971,0.76470000000000005,728,1056,0.68940000000000001,398,548,0.72629999999999995,251,396,0.63379999999999992,330,443,0.74490000000000001,3179,4344,0.73180000000000001,11963,53626,0.22309999999999999,5357,25536,0.20979999999999999,6606,28078,0.23530000000000001,0,12,0,10628,47175,0.2253,193,981,0.19669999999999999,125,513,0.24369999999999997,63,363,0.1736,89,421,0.21139999999999998,865,4173,0.20729999999999998,11963,53626,0.22309999999999999,5357,25536,0.20979999999999999,6606,28078,0.23530000000000001,0,12,0,10628,47175,0.2253,193,981,0.19669999999999999,125,513,0.24369999999999997,63,363,0.1736,89,421,0.21139999999999998,865,4173,0.20729999999999998
18061,HARRISON,27683,244,1831,1813,2001,4536,4476,5127,4476,2391,777,13585,14095,3,11067,10290,5908,418,0,24534,348,24,108,145,2524,24534,21,343,18,25,45,58,16,13,4,4,3,1,5,8,14,9,3,3,3,5,1,2524,13724,25,2,1,5,9,26,13891,32,79634,13922,27506,0.50609999999999999,6941,13499,0.51419999999999999,6980,14004,0.49840000000000001,1,3,0.33329999999999999,12464,24395,0.51090000000000002,115,345,0.33329999999999999,12,24,0.5,35,101,0.34649999999999997,70,143,0.48950000000000005,1226,2498,0.49079999999999996,5407,27014,0.20019999999999999,2712,13268,0.2044,2695,13743,0.1961,0,3,0,4818,23973,0.20100000000000001,32,337,0.095000000000000001,5,24,0.20830000000000001,14,98,0.1429,30,139,0.21580000000000005,508,2443,0.20789999999999997,0,26677,0,0,13091,0,0,13583,0,0,3,0,0,23689,0,0,327,0,0,24,0,0,96,0,0,137,0,0,2404,0,0,26333,0,0,12920,0,0,13410,0,0,3,0,0,23404,0,0,310,0,0,23,0,0,93,0,0,134,0,0,2369,0,19231,26039,0.73849999999999993,9305,12750,0.72979999999999989,9924,13286,0.74700000000000011,2,3,0.66669999999999996,17169,23149,0.74170000000000003,182,302,0.60260000000000002,19,23,0.82609999999999995,47,91,0.51649999999999996,97,134,0.72389999999999999,1717,2340,0.7337999999999999,7082,25063,0.28260000000000002,3304,12255,0.26960000000000001,3777,12805,0.29500000000000004,1,3,0.33329999999999999,6366,22309,0.28539999999999999,40,277,0.14440000000000003,6,21,0.28570000000000001,14,88,0.15909999999999999,43,129,0.33329999999999999,613,2239,0.27380000000000004,7082,25063,0.28260000000000002,3304,12255,0.26960000000000001,3777,12805,0.29500000000000004,1,3,0.33329999999999999,6366,22309,0.28539999999999999,40,277,0.14440000000000003,6,21,0.28570000000000001,14,88,0.15909999999999999,43,129,0.33329999999999999,613,2239,0.27380000000000004
18065,HENRY,29426,279,1960,2121,2118,4000,4571,5337,4869,3062,1097,14164,15261,1,11338,12689,5356,43,0,26804,370,65,119,116,1952,26804,65,367,38,42,42,23,18,15,1,5,3,11,3,6,17,1,2,0,0,3,0,1952,15310,27,4,3,3,5,24,14050,32,69259,13461,29226,0.46060000000000001,6694,14059,0.47610000000000002,6767,15166,0.44619999999999999,0,1,0,12444,26630,0.46729999999999999,97,365,0.26580000000000004,20,65,0.30769999999999997,36,117,0.30769999999999997,56,113,0.49560000000000004,808,1936,0.41739999999999994,6887,28829,0.23890000000000003,3416,13850,0.24660000000000001,3471,14978,0.23169999999999996,0,1,0,6407,26284,0.24380000000000002,47,353,0.1331,11,64,0.1719,19,116,0.16380000000000003,28,108,0.25929999999999997,375,1904,0.19700000000000001,0,28447,0,0,13641,0,0,14805,0,0,1,0,0,25953,0,0,342,0,0,63,0,0,111,0,0,106,0,0,1872,0,0,28175,0,0,13488,0,0,14686,0,0,1,0,0,25730,0,0,331,0,0,61,0,0,108,0,0,105,0,0,1840,0,20184,27926,0.7228,9582,13351,0.71770000000000012,10601,14574,0.72739999999999994,1,1,1,18541,25513,0.72670000000000001,181,320,0.5656000000000001,35,61,0.57379999999999998,71,106,0.66979999999999984,80,103,0.77670000000000006,1276,1823,0.69989999999999997,7343,26910,0.27290000000000003,3406,12824,0.2656,3937,14085,0.27949999999999997,0,1,0,6783,24613,0.27560000000000001,67,302,0.22190000000000004,9,59,0.1525,23,96,0.23959999999999998,30,95,0.31580000000000003,431,1745,0.24699999999999997,7343,26910,0.27290000000000003,3406,12824,0.2656,3937,14085,0.27949999999999997,0,1,0,6783,24613,0.27560000000000001,67,302,0.22190000000000004,9,59,0.1525,23,96,0.23959999999999998,30,95,0.31580000000000003,431,1745,0.24699999999999997
18067,HOWARD,56801,502,4030,4430,4435,8396,8748,9761,8753,5646,2068,26950,29832,19,24321,19405,12995,80,0,48479,1384,1705,451,385,4397,48479,1687,1376,120,145,152,48,48,83,16,31,11,25,13,17,19,12,12,30,18,8,1,4397,27626,153,12,22,16,19,84,28869,103,74824,24690,56494,0.437,11889,26791,0.44380000000000008,12791,29684,0.43089999999999995,10,19,0.52629999999999999,21637,48250,0.44840000000000002,406,1363,0.2979,411,1688,0.24349999999999999,154,446,0.34530000000000005,150,382,0.39269999999999994,1932,4365,0.44259999999999999,6843,55638,0.123,3287,26348,0.12479999999999999,3550,29271,0.12129999999999999,6,19,0.31580000000000003,6046,47583,0.12709999999999999,79,1315,0.060100000000000001,132,1659,0.07959999999999999,38,435,0.087400000000000005,46,372,0.1237,502,4274,0.11750000000000001,0,55118,0,0,26088,0,0,29011,0,0,19,0,0,47173,0,0,1293,0,0,1641,0,0,430,0,0,365,0,0,4216,0,0,54454,0,0,25728,0,0,28707,0,0,19,0,0,46644,0,0,1272,0,0,1607,0,0,419,0,0,357,0,0,4155,0,37832,53908,0.70179999999999987,17525,25445,0.68870000000000009,20293,28444,0.71340000000000003,14,19,0.7367999999999999,32847,46218,0.71070000000000011,745,1237,0.60229999999999995,769,1578,0.48730000000000001,275,412,0.66749999999999998,247,351,0.7037000000000001,2949,4112,0.71719999999999995,12657,52227,0.24230000000000002,5543,24602,0.2253,7108,27606,0.25750000000000001,6,19,0.31580000000000003,11053,44882,0.24630000000000002,196,1159,0.1691,305,1502,0.20309999999999997,66,392,0.16839999999999999,79,339,0.23300000000000001,958,3953,0.24230000000000002,12657,52227,0.24230000000000002,5543,24602,0.2253,7108,27606,0.25750000000000001,6,19,0.31580000000000003,11053,44882,0.24630000000000002,196,1159,0.1691,305,1502,0.20309999999999997,66,392,0.16839999999999999,79,339,0.23300000000000001,958,3953,0.24230000000000002
18069,HUNTINGTON,23315,286,1559,1717,1659,3387,3475,4178,3942,2208,890,11372,11941,2,9362,10886,3058,9,0,20405,330,19,128,148,2285,20405,18,328,35,32,31,43,32,11,9,9,13,4,4,13,5,3,2,0,1,2,3,2285,12381,35,1,0,2,13,22,10861,26,74520,11331,23136,0.48980000000000007,5613,11279,0.49769999999999992,5718,11855,0.48230000000000006,0,2,0,10077,20263,0.49730000000000008,119,320,0.37190000000000001,1,18,0.055600000000000004,48,125,0.38400000000000001,68,147,0.46260000000000001,1018,2263,0.44980000000000003,4670,22799,0.20480000000000001,2336,11086,0.21070000000000003,2333,11711,0.19919999999999999,1,2,0.5,4149,19985,0.20759999999999995,39,309,0.12620000000000001,1,18,0.055600000000000004,18,124,0.1452,24,144,0.16669999999999999,439,2219,0.19780000000000003,0,22588,0,0,10965,0,0,11621,0,0,2,0,0,19817,0,0,305,0,0,17,0,0,122,0,0,142,0,0,2185,0,0,22374,0,0,10844,0,0,11528,0,0,2,0,0,19642,0,0,295,0,0,17,0,0,120,0,0,138,0,0,2162,0,17086,22196,0.76979999999999982,8188,10740,0.76239999999999997,8898,11454,0.77679999999999993,0,2,0,15051,19498,0.77189999999999992,196,292,0.67120000000000002,6,16,0.375,84,119,0.70589999999999997,109,135,0.80740000000000001,1640,2136,0.76780000000000004,6785,21410,0.31689999999999996,3108,10311,0.3014,3677,11097,0.33140000000000003,0,2,0,6024,18848,0.3196,65,275,0.2364,1,15,0.066700000000000009,26,112,0.23210000000000003,35,129,0.27129999999999999,634,2031,0.31219999999999998,6785,21410,0.31689999999999996,3108,10311,0.3014,3677,11097,0.33140000000000003,0,2,0,6024,18848,0.3196,65,275,0.2364,1,15,0.066700000000000009,26,112,0.23210000000000003,35,129,0.27129999999999999,634,2031,0.31219999999999998
18071,JACKSON,26697,240,1825,1902,1943,4072,4344,4823,4153,2473,910,12981,13712,4,10932,10594,4716,455,0,23134,779,102,137,94,2451,23134,99,776,36,32,39,16,11,39,3,8,7,1,2,2,5,1,5,2,3,3,1,2451,13238,56,1,4,9,11,16,13362,32,74785,11200,26541,0.42200000000000004,5577,12892,0.43260000000000004,5623,13645,0.41210000000000002,0,4,0,9939,23013,0.43190000000000001,115,761,0.15109999999999998,17,102,0.16669999999999999,35,137,0.2555,37,93,0.39780000000000004,1057,2435,0.43410000000000004,4550,26159,0.1739,2286,12696,0.18009999999999998,2264,13459,0.16819999999999999,0,4,0,4069,22728,0.17899999999999999,28,712,0.039299999999999995,6,100,0.059999999999999998,9,132,0.068200000000000011,15,89,0.16850000000000001,423,2398,0.1764,0,25857,0,0,12541,0,0,13312,0,0,4,0,0,22492,0,0,687,0,0,97,0,0,129,0,0,85,0,0,2367,0,0,25553,0,0,12376,0,0,13173,0,0,4,0,0,22269,0,0,652,0,0,92,0,0,123,0,0,83,0,0,2334,0,18184,25321,0.71809999999999996,8757,12252,0.7147,9426,13065,0.72150000000000003,1,4,0.25,15981,22080,0.7238,298,634,0.47000000000000003,43,88,0.48860000000000003,78,120,0.65000000000000002,58,82,0.70729999999999982,1726,2317,0.74490000000000001,6783,24379,0.2782,3193,11753,0.27169999999999994,3590,12622,0.28439999999999999,0,4,0,6040,21320,0.2833,63,566,0.1113,13,74,0.17570000000000002,20,105,0.1905,15,80,0.1875,632,2234,0.28289999999999998,6783,24379,0.2782,3193,11753,0.27169999999999994,3590,12622,0.28439999999999999,0,4,0,6040,21320,0.2833,63,566,0.1113,13,74,0.17570000000000002,20,105,0.1905,15,80,0.1875,632,2234,0.28289999999999998
18073,JASPER,21905,282,1590,1610,1675,3367,3574,3817,3342,1967,671,10817,11073,15,9649,8918,3295,43,0,17935,856,20,96,296,2702,17935,20,840,15,27,34,104,10,12,40,20,13,5,40,20,32,1,0,1,0,16,0,2702,10793,79,4,3,1,7,33,10985,21,82755,9305,21684,0.42910000000000004,4632,10702,0.43280000000000002,4664,10967,0.42530000000000001,9,15,0.59999999999999998,7763,17769,0.43689999999999996,204,833,0.24490000000000003,11,20,0.55000000000000004,38,94,0.40429999999999999,121,295,0.41019999999999995,1168,2673,0.437,3923,21336,0.18390000000000001,1945,10522,0.18490000000000001,1971,10799,0.1825,7,15,0.4667,3323,17496,0.18990000000000001,55,817,0.067299999999999999,4,20,0.20000000000000001,20,92,0.21740000000000004,38,290,0.13100000000000001,483,2621,0.18429999999999999,2,21049,0.0001,1,10371,0.0001,1,10663,0.0001,0,15,0,2,17278,0.0001,0,796,0,0,20,0,0,91,0,0,286,0,0,2578,0,0,20745,0,0,10197,0,0,10533,0,0,15,0,0,17046,0,0,782,0,0,19,0,0,88,0,0,282,0,0,2528,0,14879,20483,0.72640000000000005,7175,10068,0.71270000000000011,7692,10400,0.73960000000000004,12,15,0.80000000000000004,12363,16850,0.73370000000000002,415,753,0.55110000000000003,14,19,0.7367999999999999,61,86,0.70929999999999993,209,275,0.76000000000000001,1817,2500,0.72679999999999989,5245,19593,0.26769999999999999,2456,9624,0.25519999999999998,2781,9954,0.27939999999999998,8,15,0.5333,4418,16168,0.27329999999999999,111,712,0.15589999999999998,4,18,0.22220000000000001,20,77,0.25969999999999999,58,264,0.21970000000000001,634,2354,0.26929999999999998,5245,19593,0.26769999999999999,2456,9624,0.25519999999999998,2781,9954,0.27939999999999998,8,15,0.5333,4418,16168,0.27329999999999999,111,712,0.15589999999999998,4,18,0.22220000000000001,20,77,0.25969999999999999,58,264,0.21970000000000001,634,2354,0.26929999999999998
18075,JAY,11470,144,846,835,879,1562,1689,2051,1904,1119,437,5609,5859,2,4087,5255,1611,517,0,10177,210,7,41,33,1002,10177,6,208,7,14,15,6,8,7,3,3,0,4,0,0,3,1,0,2,1,2,1,1002,5914,23,1,1,1,6,12,5512,22,62473,5416,11370,0.4763,2717,5559,0.48880000000000001,2699,5809,0.46460000000000001,0,2,0,4869,10096,0.48230000000000006,47,206,0.22820000000000001,1,7,0.1429,13,41,0.31710000000000005,16,32,0.5,470,988,0.47569999999999996,3307,11230,0.29449999999999998,1651,5490,0.30070000000000002,1656,5739,0.28860000000000002,0,1,0,2982,9984,0.29869999999999997,26,201,0.12940000000000002,0,6,0,6,38,0.15790000000000001,11,31,0.35480000000000006,282,970,0.29070000000000001,0,11067,0,0,5401,0,0,5665,0,0,1,0,0,9851,0,0,194,0,0,6,0,0,38,0,0,30,0,0,948,0,0,10924,0,0,5322,0,0,5601,0,0,1,0,0,9733,0,0,187,0,0,6,0,0,36,0,0,29,0,0,933,0,7835,10821,0.72409999999999997,3777,5269,0.71679999999999988,4058,5551,0.73099999999999998,0,1,0,7038,9651,0.72929999999999995,97,181,0.53590000000000004,2,5,0.40000000000000002,21,36,0.58330000000000004,22,29,0.75860000000000005,655,919,0.71270000000000011,3548,10458,0.33929999999999999,1664,5099,0.32630000000000003,1884,5358,0.35160000000000002,0,1,0,3191,9336,0.34179999999999999,30,170,0.17649999999999999,1,5,0.20000000000000001,9,36,0.25,11,28,0.39289999999999997,306,883,0.34649999999999997,3548,10458,0.33929999999999999,1664,5099,0.32630000000000003,1884,5358,0.35160000000000002,0,1,0,3191,9336,0.34179999999999999,30,170,0.17649999999999999,1,5,0.20000000000000001,9,36,0.25,11,28,0.39289999999999997,306,883,0.34649999999999997
18077,JEFFERSON,20564,174,1209,1593,1594,2998,3044,3752,3551,2049,590,9918,10641,5,8256,6740,5374,194,0,18519,316,57,86,89,1497,18519,55,312,24,24,25,22,18,11,3,6,7,2,3,2,11,7,0,1,2,4,0,1497,9962,16,3,5,3,7,14,10554,36,73756,9840,20400,0.4824,4785,9835,0.48650000000000004,5055,10560,0.47870000000000001,0,5,0,8986,18374,0.48909999999999998,96,310,0.30969999999999998,8,57,0.14040000000000002,32,83,0.38549999999999995,45,89,0.50560000000000005,673,1487,0.45260000000000006,3947,20052,0.1968,1948,9662,0.2016,1999,10385,0.1925,0,5,0,3638,18067,0.20140000000000002,28,304,0.092099999999999987,4,54,0.074099999999999985,7,82,0.085400000000000004,14,88,0.15909999999999999,256,1457,0.17570000000000002,0,19810,0,0,9535,0,0,10272,0,0,3,0,0,17862,0,0,297,0,0,52,0,0,79,0,0,87,0,0,1433,0,0,19557,0,0,9414,0,0,10141,0,0,2,0,0,17640,0,0,282,0,0,52,0,0,77,0,0,85,0,0,1421,0,13867,19353,0.71650000000000014,6567,9307,0.7056,7298,10044,0.72660000000000002,2,2,1,12599,17467,0.72129999999999994,173,275,0.62909999999999999,18,49,0.36730000000000007,56,76,0.7367999999999999,64,82,0.78049999999999997,957,1404,0.68159999999999998,4540,18583,0.24430000000000002,2049,8900,0.23020000000000002,2491,9681,0.25729999999999997,0,2,0,4149,16803,0.24690000000000004,48,255,0.18820000000000001,3,46,0.065200000000000008,11,72,0.15279999999999999,14,76,0.18419999999999997,315,1331,0.23669999999999999,4540,18583,0.24430000000000002,2049,8900,0.23020000000000002,2491,9681,0.25729999999999997,0,2,0,4149,16803,0.24690000000000004,48,255,0.18820000000000001,3,46,0.065200000000000008,11,72,0.15279999999999999,14,76,0.18419999999999997,315,1331,0.23669999999999999
18081,JOHNSON,107693,1063,7660,8845,9154,18933,18035,17425,14672,8701,3117,51854,55717,122,49903,40308,17177,305,0,91265,2697,681,3042,1008,9000,91265,656,2666,2063,362,469,226,171,176,65,95,29,52,27,45,43,49,28,37,25,31,30,9000,51601,257,273,41,32,36,159,55294,239,99034,44858,106842,0.4199,22000,51415,0.4279,22831,55311,0.4128,27,116,0.23280000000000003,39642,90674,0.43719999999999998,705,2661,0.26490000000000002,110,671,0.16389999999999999,470,2932,0.16030000000000003,355,993,0.35750000000000004,3576,8911,0.40129999999999999,13930,104866,0.1328,6846,50441,0.13569999999999999,7076,54326,0.13030000000000003,8,99,0.080800000000000011,12523,89311,0.14019999999999999,171,2553,0.067000000000000004,21,647,0.032500000000000001,103,2693,0.038199999999999998,89,957,0.092999999999999999,1023,8705,0.11750000000000001,2,103623,0,1,49801,0,1,53729,0,0,93,0,2,88440,0,0,2478,0,0,626,0,0,2566,0,0,931,0,0,8582,0,0,102454,0,0,49212,0,0,53153,0,0,89,0,0,87621,0,0,2406,0,0,604,0,0,2457,0,0,906,0,0,8460,0,74256,101440,0.73199999999999998,35161,48656,0.72260000000000013,39048,52695,0.74099999999999988,47,89,0.52810000000000001,64468,86878,0.74210000000000009,1464,2343,0.62479999999999991,315,587,0.53660000000000008,1383,2376,0.58209999999999995,633,896,0.70650000000000002,5993,8360,0.71689999999999998,21539,96986,0.22210000000000002,9649,46412,0.20789999999999997,11872,50486,0.23519999999999999,18,88,0.20449999999999999,19030,83439,0.22809999999999997,345,2170,0.159,62,537,0.11550000000000001,230,2097,0.10969999999999999,165,832,0.1983,1707,7911,0.21580000000000005,21539,96986,0.22210000000000002,9649,46412,0.20789999999999997,11872,50486,0.23519999999999999,18,88,0.20449999999999999,19030,83439,0.22809999999999997,345,2170,0.159,62,537,0.11550000000000001,230,2097,0.10969999999999999,165,832,0.1983,1707,7911,0.21580000000000005
18083,KNOX,21321,185,1449,1551,1555,3379,3086,3792,3543,2034,734,10442,10871,8,7557,9157,4532,75,0,18723,363,49,132,75,1979,18723,46,357,35,21,47,14,16,26,6,8,2,9,4,3,2,0,0,3,3,6,0,1979,10316,30,3,13,5,9,16,10929,15,71888,10251,21143,0.48480000000000006,5063,10348,0.48929999999999996,5186,10787,0.48080000000000001,2,8,0.25,9131,18579,0.49149999999999999,87,354,0.24580000000000002,7,43,0.1628,34,129,0.2636,28,75,0.37329999999999997,964,1963,0.49109999999999998,5125,20782,0.24660000000000001,2526,10163,0.24850000000000003,2598,10611,0.24479999999999999,1,8,0.125,4593,18278,0.25130000000000002,41,341,0.1202,3,39,0.076899999999999996,14,122,0.11480000000000001,13,75,0.17330000000000001,461,1927,0.2392,0,20478,0,0,10000,0,0,10471,0,0,7,0,0,18027,0,0,330,0,0,37,0,0,115,0,0,71,0,0,1898,0,0,20266,0,0,9882,0,0,10377,0,0,7,0,0,17848,0,0,323,0,0,36,0,0,111,0,0,71,0,0,1877,0,14974,20095,0.74520000000000008,7226,9792,0.7379,7743,10296,0.752,5,7,0.71429999999999993,13309,17704,0.75179999999999991,176,314,0.5605,13,36,0.36109999999999998,72,109,0.66059999999999997,48,69,0.6957000000000001,1356,1863,0.72789999999999988,6579,19457,0.33810000000000001,3089,9477,0.32589999999999997,3486,9973,0.34950000000000003,4,7,0.57140000000000002,5884,17154,0.34299999999999997,55,292,0.18839999999999998,3,32,0.093799999999999994,22,98,0.22450000000000001,15,68,0.22059999999999999,600,1813,0.33089999999999997,6579,19457,0.33810000000000001,3089,9477,0.32589999999999997,3486,9973,0.34950000000000003,4,7,0.57140000000000002,5884,17154,0.34299999999999997,55,292,0.18839999999999998,3,32,0.093799999999999994,22,98,0.22450000000000001,15,68,0.22059999999999999,600,1813,0.33089999999999997
